SHOT_DIST,CLOSE_DEF_DIST,SHOT_CLOCK,PERIOD,is_home,is_3pt,is_paint,is_midrange,is_4q,is_ot,time_pressure,defender_pressure,open_shot,dist_x_defender,dist_x_time,pressure_x_3pt,shot_difficulty,made
5.8,3.4,11.0,4,1,0,0,1,1,0,0,0,0,19.72,63.8,0,1.5406526806526806,1
4.5,2.3,8.2,1,0,0,0,1,0,1,0,0,0,10.35,36.9,0,1.6290940766550523,1
22.8,5.7,14.0,1,0,0,0,1,0,1,0,0,0,129.96,319.2,0,1.9927188940092164,0
9.1,5.8,3.4,1,0,0,0,1,0,1,1,0,0,52.779999999999994,30.939999999999998,0,1.7561811391223157,0
23.9,7.1,16.2,1,0,1,0,0,0,1,0,0,1,169.68999999999997,387.17999999999995,0,1.989974009096816,0
3.3,1.0,13.9,1,0,0,1,0,0,1,0,1,0,3.3,45.87,0,1.848609112709832,1
16.8,2.0,1.7,1,0,0,0,1,0,1,1,1,0,33.6,28.56,0,2.548235294117647,0
1.2,2.7,,2,0,0,1,0,0,1,0,0,0,3.24,,0,,1
1.1,2.1,13.0,3,0,0,1,0,0,1,0,0,0,2.3100000000000005,14.3,0,1.498205128205128,0
4.6,2.6,8.7,3,0,0,0,1,0,1,0,0,0,11.959999999999999,40.019999999999996,0,1.5908565072302558,0
2.7,2.0,24.0,3,0,0,1,0,0,1,0,1,0,5.4,64.80000000000001,0,1.5316666666666667,0
24.5,5.9,9.0,3,0,1,0,0,0,1,0,0,0,144.55,220.5,0,2.084027777777778,0
13.9,4.7,14.8,4,0,0,0,1,1,0,0,0,0,65.33,205.72000000000003,0,1.7232085932085932,0
5.5,2.2,6.8,1,1,0,0,1,0,1,0,0,0,12.100000000000001,37.4,0,1.7007625272331155,1
17.1,5.0,14.3,1,1,0,0,1,0,1,0,0,0,85.5,244.53000000000003,0,1.821748251748252,1
25.6,6.3,3.9,1,1,1,0,0,0,1,1,0,1,161.28,99.84,0,2.2568024132730016,0
3.3,0.0,17.4,1,1,0,1,0,0,1,0,1,0,0.0,57.419999999999995,0,3.167471264367816,1
16.9,5.3,5.2,1,1,0,0,1,0,1,0,0,0,89.57,87.88,0,1.928054818744474,0
5.6,2.4,8.2,2,1,0,0,1,0,1,0,0,0,13.44,45.919999999999995,0,1.6534454723857586,0
20.3,6.7,10.3,2,1,0,0,1,0,1,0,0,1,136.01000000000002,209.09000000000003,0,1.9126429341963322,1
5.0,1.9,8.8,3,1,0,0,1,0,1,0,1,0,9.5,44.0,0,1.6969696969696968,0
16.7,5.1,13.1,3,1,0,0,1,0,1,0,0,0,85.16999999999999,218.76999999999998,0,1.8115739731006906,0
24.6,8.2,4.0,3,1,1,0,0,0,1,1,0,1,201.72,98.4,0,2.184942528735632,1
2.5,1.3,14.0,3,1,0,1,0,0,1,0,1,0,3.25,35.0,0,1.7103174603174605,0
24.7,11.9,6.8,3,1,1,0,0,0,1,0,0,1,293.93,167.95999999999998,0,2.0510373181530674,1
1.2,1.7,14.6,4,1,0,1,0,1,0,0,1,0,2.04,17.52,0,1.563038605230386,0
24.5,5.0,12.8,4,1,1,0,0,1,0,0,0,0,122.5,313.6,0,2.0766098484848485,1
24.7,3.9,2.0,4,1,1,0,0,1,0,1,0,0,96.33,49.4,0,2.5506060606060608,0
2.6,1.9,14.6,1,1,0,1,0,0,1,0,1,0,4.9399999999999995,37.96,0,1.571826484018265,0
25.4,6.0,13.2,1,1,1,0,0,0,1,0,0,1,152.39999999999998,335.28,0,2.076270396270396,0
2.8,7.2,9.7,1,1,0,1,0,0,1,0,0,1,20.16,27.159999999999997,0,1.326296246708618,1
11.5,4.6,4.9,1,1,0,0,1,0,1,0,0,0,52.9,56.35,0,1.7834933973589435,0
21.4,8.9,,1,1,0,0,1,0,1,0,0,1,190.46,,0,,0
1.9,2.0,12.0,2,1,0,1,0,0,1,0,1,0,3.8,22.799999999999997,0,1.5466666666666666,1
12.7,3.8,3.4,2,1,0,0,1,0,1,1,0,0,48.26,43.18,0,1.9500091199270406,0
10.0,2.9,3.6,3,1,0,0,1,0,1,1,0,0,29.0,36.0,0,1.9052287581699345,1
2.0,1.7,12.7,3,1,0,1,0,0,1,0,1,0,3.4,25.4,0,1.5999522786924363,0
4.2,2.1,13.5,4,1,0,0,1,1,0,0,0,0,8.82,56.7,0,1.5986894586894587,1
23.8,9.7,12.5,4,1,1,0,0,1,0,0,0,1,230.85999999999999,297.5,0,1.971372549019608,1
3.2,2.2,7.7,4,1,0,1,0,1,0,0,0,0,7.040000000000001,24.64,0,1.6069071669071668,1
2.7,3.5,18.9,4,1,0,1,0,1,0,0,0,0,9.450000000000001,51.03,0,1.392910052910053,1
23.3,4.2,8.6,1,0,0,0,1,0,1,0,0,0,97.86000000000001,200.38,0,2.105711693880917,0
5.2,3.4,16.0,1,0,0,0,1,0,1,0,0,0,17.68,83.2,0,1.4922435897435897,0
24.6,8.5,14.7,3,0,1,0,0,0,1,0,0,1,209.10000000000002,361.62,0,1.999138321995465,0
3.9,0.6,3.2,3,0,0,1,0,0,1,1,1,0,2.34,12.48,0,2.351590909090909,0
2.6,3.9,13.9,3,0,0,1,0,0,1,0,0,0,10.14,36.14,0,1.3858818399825594,1
3.8,0.9,17.6,4,0,0,1,0,1,0,0,1,0,3.42,66.88,0,1.8977705627705628,1
17.3,4.9,5.1,1,1,0,0,1,0,1,0,0,0,84.77000000000001,88.23,0,1.9579302832244008,0
2.9,1.8,17.6,1,1,0,1,0,0,1,0,1,0,5.22,51.04,0,1.5882674571805007,0
24.8,8.4,15.1,1,1,1,0,0,0,1,0,0,1,208.32000000000002,374.48,0,2.0052513827913785,1
3.0,1.6,18.7,1,1,0,1,0,0,1,0,1,0,4.800000000000001,56.099999999999994,0,1.6296664120193531,0
25.0,6.9,11.6,1,1,1,0,0,0,1,0,0,1,172.5,290.0,0,2.0546753650201928,0
9.4,4.4,6.3,2,1,0,0,1,0,1,0,0,0,41.36000000000001,59.22,0,1.676145124716553,0
30.9,9.8,19.6,3,1,1,0,0,0,1,0,0,1,302.82,605.64,0,2.178107786804042,1
7.8,2.5,14.9,3,1,0,0,1,0,1,0,0,0,19.5,116.22,0,1.6604474272930647,0
21.8,2.3,8.6,3,1,0,0,1,0,1,0,0,0,50.14,187.48,0,2.2000885935769654,1
24.6,4.8,6.6,3,1,1,0,0,0,1,0,0,0,118.08,162.36,0,2.1601943967981705,1
2.6,1.2,8.0,3,1,0,1,0,0,1,0,1,0,3.12,20.8,0,1.7999019607843136,1
13.3,3.5,5.0,4,1,0,0,1,1,0,0,0,0,46.550000000000004,66.5,0,1.8933333333333333,0
6.4,1.6,10.1,4,1,0,0,1,1,0,0,1,0,10.240000000000002,64.64,0,1.7885337105139087,1
25.1,7.6,13.4,1,0,1,0,0,0,1,0,0,1,190.76,336.34000000000003,0,2.034750322461765,1
6.0,1.9,13.1,1,0,0,0,1,0,1,0,1,0,11.399999999999999,78.6,0,1.693002544529262,0
24.8,6.4,7.4,1,0,1,0,0,0,1,0,0,1,158.72000000000003,183.52,0,2.106729338033686,0
7.5,2.8,15.7,1,0,0,0,1,0,1,0,0,0,21.0,117.75,0,1.6167245705462265,1
22.9,6.2,14.3,2,0,0,0,1,0,1,0,0,1,141.98,327.46999999999997,0,1.9825171346066868,1
24.8,5.6,13.3,2,0,1,0,0,0,1,0,0,0,138.88,329.84000000000003,0,2.065789062820987,0
3.9,3.0,18.0,3,0,0,1,0,0,1,0,0,0,11.7,70.2,0,1.4712698412698413,1
16.3,5.5,7.1,3,0,0,0,1,0,1,0,0,0,89.65,115.73,0,1.8508450704225352,1
10.4,3.0,12.0,3,0,0,0,1,0,1,0,0,0,31.200000000000003,124.80000000000001,0,1.7157142857142857,0
17.8,5.3,13.5,3,0,0,0,1,0,1,0,0,0,94.34,240.3,0,1.8398212005108556,1
4.2,3.1,16.7,1,0,0,0,1,0,1,0,0,0,13.020000000000001,70.14,0,1.477658017298736,0
24.4,13.7,15.8,1,0,1,0,0,0,1,0,0,1,334.28,385.52,0,1.9470470077851072,1
2.4,2.3,16.5,2,0,0,1,0,0,1,0,0,0,5.52,39.6,0,1.4977489177489178,1
5.6,2.0,9.7,2,0,0,0,1,0,1,0,1,0,11.2,54.31999999999999,0,1.6897594501718214,1
7.5,1.7,12.2,2,0,0,0,1,0,1,0,1,0,12.75,91.5,0,1.7865126676602088,0
2.0,1.5,16.3,3,0,0,1,0,0,1,0,1,0,3.0,32.6,0,1.6280163599182005,1
4.2,1.8,9.2,3,0,0,0,1,0,1,0,1,0,7.5600000000000005,38.64,0,1.6834782608695653,1
10.7,3.2,10.5,3,0,0,0,1,0,1,0,0,0,34.24,112.35,0,1.7221750321750322,1
15.0,2.5,13.1,4,0,0,0,1,1,0,0,0,0,37.5,196.5,0,1.9096692111959286,0
10.6,0.8,5.4,4,0,0,0,1,1,0,0,1,0,8.48,57.24,0,2.307749287749288,0
8.4,3.2,5.7,4,0,0,0,1,1,0,0,0,0,26.880000000000003,47.88,0,1.7257088667614984,0
17.5,5.5,5.9,4,0,0,0,1,1,0,0,0,0,96.25,103.25,0,1.9194915254237288,0
3.8,2.3,19.8,1,1,0,1,0,0,1,0,0,0,8.739999999999998,75.24,0,1.5343145743145743,1
12.9,3.9,9.2,1,1,0,0,1,0,1,0,0,0,50.31,118.67999999999999,0,1.7659683794466403,0
3.1,1.2,10.4,1,1,0,1,0,0,1,0,1,0,3.7199999999999998,32.24,0,1.7877224736048267,0
2.7,4.3,6.5,2,1,0,1,0,0,1,0,0,0,11.61,17.55,0,1.452179487179487,1
24.6,6.0,7.4,2,1,1,0,0,0,1,0,0,1,147.60000000000002,182.04000000000002,0,2.108981288981289,0
3.2,1.9,15.4,2,1,0,1,0,0,1,0,1,0,6.08,49.28,0,1.588268398268398,1
24.6,11.1,14.4,3,1,1,0,0,0,1,0,0,1,273.06,354.24,0,1.9756513409961687,0
3.5,2.1,14.0,3,1,0,1,0,0,1,0,0,0,7.3500000000000005,49.0,0,1.5727106227106227,1
8.6,3.2,13.9,3,1,0,0,1,0,1,0,0,0,27.52,119.53999999999999,0,1.6288793829801023,1
5.7,2.2,,3,1,0,0,1,0,1,0,0,0,12.540000000000001,,0,,0
7.9,3.2,15.2,4,1,0,0,1,1,0,0,0,0,25.28,120.08,0,1.5993930772878142,1
12.1,3.6,15.7,4,1,0,0,1,1,0,0,0,0,43.56,189.97,0,1.7109300398736471,0
21.2,5.0,7.8,4,1,0,0,1,1,0,0,0,0,106.0,165.35999999999999,0,2.0166899766899764,0
7.6,2.0,4.5,4,1,0,0,1,1,0,0,1,0,15.2,34.199999999999996,0,1.8755555555555556,1
11.6,2.0,2.0,4,1,0,0,1,1,0,1,1,0,23.2,23.2,0,2.2866666666666666,0
4.8,3.4,16.1,1,1,0,0,1,0,1,0,0,0,16.32,77.28,0,1.4785220576524924,1
5.7,2.6,17.6,1,1,0,0,1,0,1,0,0,0,14.82,100.32000000000001,0,1.569398826979472,1
20.4,7.0,12.7,1,1,0,0,1,0,1,0,0,1,142.79999999999998,259.08,0,1.8920734908136483,0
5.8,4.1,5.0,1,1,0,0,1,0,1,0,0,0,23.779999999999998,29.0,0,1.6107246376811593,1
2.1,2.7,23.9,1,1,0,1,0,0,1,0,0,0,5.670000000000001,50.19,0,1.4243410041841005,0
6.0,2.3,10.0,2,1,0,0,1,0,1,0,0,0,13.799999999999999,60.0,0,1.6571428571428573,1
2.6,2.1,7.0,2,1,0,1,0,0,1,0,0,0,5.460000000000001,18.2,0,1.614139194139194,1
5.0,2.4,11.5,2,1,0,0,1,0,1,0,0,0,12.0,57.5,0,1.5984507746126937,1
25.5,13.0,18.3,3,1,1,0,0,0,1,0,0,1,331.5,466.65000000000003,0,1.9787188828172435,0
1.1,1.8,6.2,3,1,0,1,0,0,1,0,1,0,1.9800000000000002,6.820000000000001,0,1.6327395979429642,1
16.5,11.9,5.1,1,1,0,0,1,0,1,0,0,1,196.35,84.14999999999999,0,1.8267235926628715,0
24.4,6.4,19.5,1,1,1,0,0,0,1,0,0,1,156.16,475.79999999999995,0,2.0095429208472684,0
1.2,4.9,16.5,2,1,0,1,0,0,1,0,0,0,5.88,19.8,0,1.2857912457912457,1
3.2,2.7,9.9,2,1,0,1,0,0,1,0,0,0,8.64,31.680000000000003,0,1.5201767676767677,1
1.1,0.6,7.2,2,1,0,1,0,0,1,0,1,0,0.66,7.920000000000001,0,2.0846464646464646,0
2.1,1.2,6.3,2,1,0,1,0,0,1,0,1,0,2.52,13.23,0,1.8169654528478056,1
2.0,1.4,14.7,3,1,0,1,0,0,1,0,1,0,2.8,29.4,0,1.6610096670247048,1
16.7,4.9,9.7,4,1,0,0,1,1,0,0,0,0,81.83,161.98999999999998,0,1.8449446353570065,0
3.8,3.3,13.0,4,1,0,1,0,1,0,0,0,0,12.54,49.4,0,1.4667476383265856,1
24.6,11.3,3.0,1,1,1,0,0,0,1,1,0,1,277.98,73.80000000000001,0,2.2380790960451975,0
1.3,2.7,21.0,1,1,0,1,0,0,1,0,0,0,3.5100000000000002,27.3,0,1.403452380952381,1
6.0,2.5,13.5,1,1,0,0,1,0,1,0,0,0,15.0,81.0,0,1.6074074074074072,1
3.4,2.3,11.9,1,1,0,1,0,0,1,0,0,0,7.819999999999999,40.46,0,1.5545098039215686,0
25.2,6.4,10.0,3,1,1,0,0,0,1,0,0,1,161.28,252.0,0,2.084927536231884,0
3.2,4.6,13.7,3,1,0,1,0,0,1,0,0,0,14.719999999999999,43.84,0,1.3757377987691426,1
6.9,2.2,8.1,3,1,0,0,1,0,1,0,0,0,15.180000000000001,55.89,0,1.7238271604938271,0
3.6,1.5,3.9,4,1,0,1,0,1,0,1,1,0,5.4,14.04,0,1.8764102564102565,0
26.3,5.2,18.7,4,1,1,0,0,1,0,0,0,0,136.76000000000002,491.81,0,2.105581198986772,0
8.0,0.0,9.8,1,0,0,0,1,0,1,0,1,0,0.0,78.4,0,3.368707482993197,0
2.5,2.0,13.0,1,0,0,1,0,0,1,0,1,0,5.0,32.5,0,1.5602564102564103,1
2.0,3.6,15.8,1,0,0,1,0,0,1,0,0,0,7.2,31.6,0,1.3738602449315631,1
2.5,0.0,15.3,1,0,0,1,0,0,1,0,1,0,0.0,38.25,0,3.1486928104575167,1
24.3,6.7,12.0,2,0,1,0,0,0,1,0,0,1,162.81,291.6,0,2.032222222222222,0
10.7,4.2,9.0,2,0,0,0,1,0,1,0,0,0,44.94,96.3,0,1.6805437352245862,0
15.1,4.6,17.8,3,0,0,0,1,0,1,0,0,0,69.46,268.78000000000003,0,1.7555915399867812,0
26.3,7.1,1.2,3,0,1,0,0,0,1,1,0,1,186.73,31.56,0,2.841578947368421,1
12.8,4.5,11.8,3,0,0,0,1,0,1,0,0,0,57.6,151.04000000000002,0,1.711412429378531,0
2.2,2.3,8.6,4,0,0,1,0,1,0,0,0,0,5.06,18.92,0,1.5467552602436323,0
0.9,1.7,7.0,4,0,0,1,0,1,0,0,1,0,1.53,6.3,0,1.6274025974025974,1
13.8,2.9,7.3,4,0,0,0,1,1,0,0,0,0,40.02,100.74000000000001,0,1.8911039484286867,0
3.9,2.5,6.5,4,0,0,1,0,1,0,0,0,0,9.75,25.349999999999998,0,1.6171794871794871,1
10.2,1.0,5.1,4,0,0,0,1,1,0,0,1,0,10.2,52.019999999999996,0,2.2027450980392156,1
19.9,6.2,17.4,1,1,0,0,1,0,1,0,0,1,123.38,346.25999999999993,0,1.870058329044433,1
24.5,5.6,10.6,1,1,1,0,0,0,1,0,0,0,137.2,259.7,0,2.074940715537684,0
4.1,3.2,14.3,1,1,0,0,1,0,1,0,0,0,13.12,58.629999999999995,0,1.476867006867007,1
21.0,5.9,9.2,1,1,0,0,1,0,1,0,0,0,123.9,193.2,0,1.964945652173913,1
18.6,5.7,14.5,1,1,0,0,1,0,1,0,0,0,106.02000000000001,269.70000000000005,0,1.8502558398220244,1
15.8,4.2,3.5,2,1,0,0,1,0,1,1,0,0,66.36,55.300000000000004,0,2.025146909827761,0
2.0,0.9,9.6,2,1,0,1,0,0,1,0,1,0,1.8,19.2,0,1.8851190476190478,0
6.5,2.9,8.3,3,1,0,0,1,0,1,0,0,0,18.849999999999998,53.95,0,1.6312662414363335,0
23.3,6.2,16.2,3,1,0,0,1,0,1,0,0,1,144.46,377.46,0,1.9876487930716786,0
0.9,1.8,14.3,3,1,0,1,0,0,1,0,1,0,1.62,12.870000000000001,0,1.5347126786257221,0
2.0,4.5,24.0,4,1,0,1,0,1,0,0,0,0,9.0,48.0,0,1.3083333333333333,1
18.5,5.0,9.2,4,1,0,0,1,1,0,0,0,0,92.5,170.2,0,1.9071805006587617,0
9.1,3.5,1.2,1,1,0,0,1,0,1,1,0,0,31.849999999999998,10.92,0,2.3866666666666667,0
5.3,2.4,17.3,1,1,0,0,1,0,1,0,0,0,12.719999999999999,91.69,0,1.5792977210816557,1
15.2,4.2,4.6,1,1,0,0,1,0,1,0,0,0,63.839999999999996,69.91999999999999,0,1.9368239284613011,1
2.3,2.6,10.9,1,1,0,1,0,0,1,0,0,0,5.9799999999999995,25.07,0,1.4909904310940119,1
22.8,10.1,6.3,1,1,0,0,1,0,1,0,0,1,230.28,143.64,0,2.013069781371668,1
5.6,0.3,14.4,1,1,0,0,1,0,1,0,1,0,1.68,80.64,0,2.506111111111111,0
18.9,7.5,16.5,1,1,0,0,1,0,1,0,0,1,141.75,311.84999999999997,0,1.8156060606060604,1
2.8,2.6,10.3,2,1,0,1,0,0,1,0,0,0,7.279999999999999,28.84,0,1.5130013571354004,1
24.9,6.3,13.6,2,1,1,0,0,0,1,0,0,1,156.86999999999998,338.64,0,2.050588235294118,0
17.6,8.7,11.8,2,1,0,0,1,0,1,0,0,1,153.12,207.68000000000004,0,1.7801080815524442,1
3.7,17.4,21.6,2,1,0,1,0,0,1,0,0,1,64.38,79.92000000000002,0,1.2254955514173391,1
5.4,2.3,15.0,3,1,0,0,1,0,1,0,0,0,12.42,81.0,0,1.6038095238095238,1
20.4,4.5,6.1,3,1,0,0,1,0,1,0,0,0,91.8,124.43999999999998,0,2.043934426229508,1
12.5,4.1,12.5,3,1,0,0,1,0,1,0,0,0,51.24999999999999,156.25,0,1.7140579710144928,0
25.1,10.1,15.0,4,1,1,0,0,1,0,0,0,1,253.51000000000002,376.5,0,1.9976729559748427,1
24.9,4.5,18.7,4,1,1,0,0,1,0,0,0,0,112.05,465.62999999999994,0,2.083475935828877,0
17.4,3.7,2.7,1,0,0,0,1,0,1,1,0,0,64.38,46.98,0,2.1884656084656084,1
2.5,4.5,19.2,1,0,0,1,0,0,1,0,0,0,11.25,48.0,0,1.3354166666666667,1
15.9,4.8,13.7,1,0,0,0,1,0,1,0,0,0,76.32,217.82999999999998,0,1.7916719460129458,1
25.1,6.4,8.2,1,0,1,0,0,0,1,0,0,1,160.64000000000001,205.82,0,2.103545422410746,0
9.3,3.0,7.7,1,0,0,0,1,0,1,0,0,0,27.900000000000002,71.61000000000001,0,1.7255844155844156,0
25.3,11.5,20.1,2,0,1,0,0,0,1,0,0,1,290.95,508.53000000000003,0,1.9764179104477613,0
12.2,2.6,7.0,2,0,0,0,1,0,1,0,0,0,31.72,85.39999999999999,0,1.8721044546850998,0
1.3,3.1,22.8,2,0,0,1,0,0,1,0,0,0,4.03,29.64,0,1.364970760233918,1
5.4,3.9,16.8,2,0,0,0,1,0,1,0,0,0,21.060000000000002,90.72000000000001,0,1.4667965367965368,0
0.9,1.0,24.0,2,0,0,1,0,0,1,0,1,0,0.9,21.6,0,1.7383333333333333,1
3.5,0.1,10.0,2,0,0,1,0,0,1,0,1,0,0.35000000000000003,35.0,0,2.8833333333333337,1
18.1,5.3,4.7,2,0,0,0,1,0,1,0,0,0,95.93,85.07000000000001,0,1.9885130838835903,1
2.7,0.3,11.8,3,0,0,1,0,0,1,0,1,0,0.81,31.860000000000003,0,2.4247457627118645,0
10.1,3.3,14.3,1,1,0,0,1,0,1,0,0,0,33.33,144.43,0,1.6697546313335787,0
4.8,2.2,16.5,2,1,0,0,1,0,1,0,0,0,10.56,79.2,0,1.590976430976431,0
20.2,5.3,10.8,2,1,0,0,1,0,1,0,0,0,107.05999999999999,218.16,0,1.9383397190293743,1
19.7,6.6,12.0,2,1,0,0,1,0,1,0,0,1,130.01999999999998,236.39999999999998,0,1.8808450704225352,0
3.9,1.9,12.1,2,1,0,1,0,0,1,0,1,0,7.409999999999999,47.19,0,1.6293112947658401,1
25.5,3.8,3.0,2,1,1,0,0,0,1,1,0,0,96.89999999999999,76.5,0,2.415891472868217,1
5.9,3.9,13.5,3,1,0,0,1,0,1,0,0,0,23.01,79.65,0,1.4980134680134678,0
14.0,3.0,2.7,3,1,0,0,1,0,1,1,0,0,42.0,37.800000000000004,0,2.1227513227513226,1
24.9,6.8,15.4,3,1,1,0,0,0,1,0,0,1,169.32,383.46,0,2.031921366304928,0
2.7,2.5,20.8,3,1,0,1,0,0,1,0,0,0,6.75,56.160000000000004,0,1.4714102564102565,1
34.9,12.5,0.8,3,1,1,0,0,0,1,1,0,1,436.25,27.92,0,3.49025641025641,0
0.6,0.2,24.0,3,1,0,1,0,0,1,0,1,0,0.12,14.399999999999999,0,2.4902380952380954,1
21.7,8.1,7.4,4,1,0,0,1,1,0,0,0,1,175.76999999999998,160.58,0,1.9747475382359103,1
24.7,7.1,7.4,4,1,1,0,0,1,0,0,0,1,175.36999999999998,182.78,0,2.0900474158368896,0
2.6,1.8,8.0,4,1,0,1,0,1,0,0,1,0,4.680000000000001,20.8,0,1.6464492753623188,0
8.4,4.1,13.4,1,1,0,0,1,0,1,0,0,0,34.44,112.56,0,1.572018170019468,1
25.0,5.9,12.2,1,1,1,0,0,0,1,0,0,0,147.5,305.0,0,2.0715505464480874,0
4.2,1.5,5.9,1,1,0,0,1,0,1,0,1,0,6.300000000000001,24.78,0,1.809491525423729,0
3.5,3.8,5.0,1,1,0,1,0,0,1,0,0,0,13.299999999999999,17.5,0,1.5492248062015503,1
5.3,3.2,17.1,1,1,0,0,1,0,1,0,0,0,16.96,90.63000000000001,0,1.5054164691006795,0
1.3,0.0,12.8,1,1,0,1,0,0,1,0,1,0,0.0,16.64,0,3.1214583333333334,1
3.8,2.3,13.2,2,1,0,1,0,0,1,0,0,0,8.739999999999998,50.16,0,1.5595670995670994,0
24.6,8.1,14.7,2,1,1,0,0,0,1,0,0,1,199.26,361.62,0,2.0043062806517957,1
25.1,7.9,19.5,2,1,1,0,0,0,1,0,0,1,198.29000000000002,489.45000000000005,0,2.006996336996337,1
6.2,2.0,14.5,2,1,0,0,1,0,1,0,1,0,12.4,89.9,0,1.675632183908046,1
24.4,5.1,6.9,3,1,1,0,0,0,1,0,0,0,124.43999999999998,168.35999999999999,0,2.136832298136646,0
1.4,2.9,5.2,3,1,0,1,0,0,1,0,0,0,4.06,7.279999999999999,0,1.5330920060331825,1
0.6,2.2,24.0,3,1,0,1,0,0,1,0,0,0,1.32,14.399999999999999,0,1.4320370370370372,0
1.8,2.5,24.0,3,1,0,1,0,0,1,0,0,0,4.5,43.2,0,1.435,1
25.3,7.3,5.5,3,1,1,0,0,0,1,0,0,1,184.69,139.15,0,2.1533566433566436,1
6.6,1.9,14.0,3,1,0,0,1,0,1,0,1,0,12.54,92.39999999999999,0,1.708095238095238,0
6.3,3.3,9.1,3,1,0,0,1,0,1,0,0,0,20.79,57.33,0,1.583048004626952,1
24.2,11.1,11.8,3,1,1,0,0,0,1,0,0,1,268.62,285.56,0,1.9776193259302552,1
25.9,3.7,0.5,4,1,1,0,0,1,0,1,0,0,95.83,12.95,0,4.101428571428571,0
7.4,2.2,11.2,4,1,0,0,1,1,0,0,0,0,16.28,82.88,0,1.7063227513227512,0
20.8,2.8,3.3,4,1,0,0,1,1,0,1,0,0,58.239999999999995,68.64,0,2.2993939393939393,0
2.3,3.0,24.0,4,1,0,1,0,1,0,0,0,0,6.8999999999999995,55.199999999999996,0,1.4040476190476192,1
4.2,2.1,8.4,4,1,0,0,1,1,0,0,0,0,8.82,35.28,0,1.6436630036630038,1
9.4,2.9,6.1,1,0,0,0,1,0,1,0,0,0,27.26,57.339999999999996,0,1.771385406621665,0
13.5,2.6,9.0,1,0,0,0,1,0,1,0,0,0,35.1,121.5,0,1.8836917562724014,0
24.8,15.9,2.2,1,0,1,0,0,0,1,1,0,1,394.32,54.56000000000001,0,2.342187730968219,1
1.5,0.0,5.7,2,0,0,1,0,0,1,0,1,0,0.0,8.55,0,3.225438596491228,0
10.5,3.6,6.1,2,0,0,0,1,0,1,0,0,0,37.800000000000004,64.05,0,1.7578368652538985,1
12.8,3.6,6.7,3,0,0,0,1,0,1,0,0,0,46.080000000000005,85.76,0,1.8198228370343406,1
16.1,4.4,4.7,3,0,0,0,1,0,1,0,0,0,70.84000000000002,75.67000000000002,0,1.9535142567665367,0
25.1,6.2,13.2,3,0,1,0,0,0,1,0,0,1,155.62,331.32,0,2.0616779737675257,1
7.5,1.7,10.1,3,0,0,0,1,0,1,0,1,0,12.75,75.75,0,1.8035553555355537,0
22.6,5.1,17.7,3,0,0,0,1,0,1,0,0,0,115.26,400.02,0,1.9884019370460049,1
19.6,5.4,11.0,3,0,0,0,1,0,1,0,0,0,105.84000000000002,215.60000000000002,0,1.913733949666153,1
11.9,4.4,9.2,4,0,0,0,1,1,0,0,0,0,52.36000000000001,109.47999999999999,0,1.709443951493641,0
23.1,4.1,7.5,4,0,0,0,1,1,0,0,0,0,94.71,173.25,0,2.1207246376811595,0
2.2,2.5,4.8,4,0,0,1,0,1,0,0,0,0,5.5,10.56,0,1.6149999999999998,0
7.4,4.8,,1,1,0,0,1,0,1,0,0,0,35.52,,0,,0
2.4,1.9,,1,1,0,1,0,0,1,0,1,0,4.56,,0,,0
2.4,1.9,,1,1,0,1,0,0,1,0,1,0,4.56,,0,,0
2.7,3.8,,2,1,0,1,0,0,1,0,0,0,10.26,,0,,1
4.1,1.9,,2,1,0,0,1,0,1,0,1,0,7.789999999999999,,0,,1
4.7,3.8,,3,1,0,0,1,0,1,0,0,0,17.86,,0,,1
4.2,2.3,,3,1,0,0,1,0,1,0,0,0,9.66,,0,,0
2.5,1.6,,3,1,0,1,0,0,1,0,1,0,4.0,,0,,0
25.2,4.7,,3,1,1,0,0,0,1,0,0,0,118.44,,0,,0
24.5,5.0,,4,1,1,0,0,1,0,0,0,0,122.5,,0,,0
18.4,3.9,,4,1,0,0,1,1,0,0,0,0,71.75999999999999,,0,,0
16.7,6.3,16.8,1,0,0,0,1,0,1,0,0,1,105.21,280.56,0,1.763249299719888,1
18.8,4.0,9.8,1,0,0,0,1,0,1,0,0,0,75.2,184.24,0,1.9509297052154193,0
18.8,4.5,5.6,1,0,0,0,1,0,1,0,0,0,84.60000000000001,105.28,0,2.005238095238095,1
24.9,5.1,1.0,1,0,1,0,0,0,1,1,0,0,126.98999999999998,24.9,0,3.0085714285714285,0
8.6,1.9,14.7,2,0,0,0,1,0,1,0,1,0,16.34,126.41999999999999,0,1.7713605442176872,0
3.3,0.5,24.0,2,0,0,1,0,0,1,0,1,0,1.65,79.19999999999999,0,2.151666666666667,0
1.6,0.2,15.1,3,0,0,1,0,0,1,0,1,0,0.32000000000000006,24.16,0,2.5481299274676754,1
7.1,1.5,10.0,3,0,0,0,1,0,1,0,1,0,10.649999999999999,71.0,0,1.836666666666667,0
22.9,5.4,11.3,4,0,0,0,1,1,0,0,0,0,123.66,258.77,0,2.021320433978301,1
17.5,1.9,,4,0,0,0,1,1,0,0,1,0,33.25,,0,,0
24.6,4.5,14.3,5,0,1,0,0,1,0,0,0,0,110.7,351.78000000000003,0,2.08993006993007,0
13.5,3.7,3.5,1,0,0,0,1,0,1,1,0,0,49.95,47.25,0,1.9738095238095237,0
